sub_id,char_id,sub_start_date,sub_type,sub_months,sub_size,price,num_hard_currency,num_soft_currency
1257539,12203,2017-01-01,hard,2,300,12.188658913833919,27,30
2460280,12204,2018-05-01,hard,3,500,2.12641466134737,45,50
1519040,12205,2018-06-01,balanced,5,500,5.459595830669324,30,100
105750,12206,2018-01-01,balanced,5,700,5.126171071718466,42,140
652716,12207,2017-08-01,balanced,6,400,0.21364238085549825,24,80
1071587,12208,2018-03-01,balanced,3,300,3.059601106418113,18,60
2003960,12209,2018-03-01,balanced,4,400,2.305443951460852,24,80
302761,12210,2017-11-01,balanced,3,200,6.454890861720322,12,40
1444456,12211,2017-04-01,hard,2,300,6.739851089921588,27,30
2994461,12212,2017-05-01,soft,3,200,2.663175151028285,6,60
137206,12213,2017-07-01,soft,2,700,0.8454883891533312,21,210
1310627,12214,2017-12-01,hard,3,100,3.0513596091105843,9,10
2280962,12215,2017-10-01,balanced,4,700,1.3771249706606672,42,140
1402822,12216,2017-11-01,soft,3,600,3.683851702046716,18,180
852288,12217,2018-02-01,balanced,7,800,2.5029356168714023,48,160
570481,12218,2017-01-01,balanced,5,500,2.2832194711215865,30,100
2555163,12219,2017-08-01,balanced,5,500,1.2254733290560325,30,100
2572968,12220,2018-06-01,soft,3,500,1.2822534301069957,15,150
2061575,12221,2018-01-01,balanced,5,400,0.686508206110918,24,80
266946,12222,2018-01-01,soft,2,400,5.079914528177688,12,120
1341233,12223,2017-12-01,balanced,2,500,0.3741855536324958,30,100
709309,12224,2017-01-01,balanced,5,400,1.7185468440246814,24,80
1291137,12225,2018-02-01,balanced,4,300,0.387998929891548,18,60
1975207,12226,2017-02-01,balanced,5,300,3.3341045380066014,18,60
1232948,12227,2017-04-01,balanced,5,800,35.4699201681296,48,160
13509,12228,2017-10-01,balanced,7,400,3.3766020676072004,24,80
1464221,12229,2017-01-01,soft,10,1000,7.100346063048132,30,300
1972468,12230,2017-02-01,balanced,4,700,3.897853818736968,42,140
2171507,12231,2017-04-01,balanced,5,100,5.687308166383056,6,20
343889,12232,2017-01-01,balanced,6,500,1.534131787091581,30,100
863192,12233,2018-05-01,balanced,7,500,1.7716567512546764,30,100
2795142,12234,2017-06-01,hard,4,900,2.5916482278303037,81,90
2112283,12235,2017-12-01,balanced,3,800,2.5246175438305434,48,160
1999622,12236,2017-03-01,balanced,3,300,3.6598813068566405,18,60
724890,12237,2017-10-01,balanced,4,1000,1.4508328016428351,60,200
706377,12238,2018-01-01,soft,4,300,6.90099907105258,9,90
2852319,12239,2017-11-01,soft,5,500,7.582130735069182,15,150
1485733,12240,2017-08-01,balanced,6,500,2.5531454156979754,30,100
1453816,12241,2017-05-01,balanced,3,300,1.482068182554327,18,60
2445738,12242,2018-02-01,hard,4,1000,8.575515185830126,90,100
1852665,12243,2018-06-01,hard,5,900,0.33226449412027137,81,90
178816,12244,2017-12-01,soft,5,700,12.640215652237442,21,210
1298312,12245,2017-12-01,balanced,4,400,3.092279896676384,24,80
583874,12246,2018-04-01,balanced,1,500,10.922177841363606,30,100
2423139,12247,2018-06-01,balanced,3,200,18.280083289933966,12,40
739556,12248,2017-11-01,hard,3,300,2.384855096548678,27,30
2330878,12249,2017-03-01,balanced,5,400,7.793408775354205,24,80
2300422,12250,2018-06-01,balanced,2,300,1.3011974754489941,18,60
2933382,12251,2018-02-01,soft,6,300,2.5406812072983667,9,90
2196630,12252,2018-03-01,balanced,3,300,11.924241110195823,18,60
1220108,12253,2017-03-01,balanced,7,200,0.31191141456152277,12,40
2642992,12254,2017-10-01,hard,3,400,2.0554793731718903,36,40
2929506,12255,2017-12-01,soft,3,500,4.706958478848304,15,150
2424598,12256,2018-05-01,balanced,1,400,2.4602293072354873,24,80
2133879,12257,2018-04-01,balanced,5,600,5.4252247005485374,36,120
814734,12258,2017-10-01,balanced,6,500,7.345171962420731,30,100
423491,12259,2017-05-01,soft,5,600,7.166163180836281,18,180
2480996,12260,2018-01-01,hard,4,500,19.8157608835084,45,50
370871,12261,2017-09-01,balanced,2,300,3.83604194732685,18,60
1906078,12262,2017-04-01,soft,3,400,1.9941021386250992,12,120
1031266,12263,2018-02-01,hard,6,100,3.42942597767435,9,10
44757,12264,2017-09-01,hard,6,600,2.027625991933336,54,60
277369,12265,2017-11-01,soft,1,500,4.576194243828839,15,150
1517826,12266,2018-04-01,soft,4,500,8.96997691314111,15,150
2461968,12267,2017-09-01,balanced,2,600,1.9125563908939127,36,120
1526294,12268,2017-01-01,balanced,3,400,4.26141014171593,24,80
1133909,12269,2017-05-01,hard,5,700,1.8007400136226985,63,70
1129318,12270,2017-02-01,balanced,8,400,1.4403938959925977,24,80
2396073,12271,2018-05-01,hard,4,400,1.037253244852366,36,40
191769,12272,2017-08-01,hard,3,500,1.0239181761462695,45,50
1022284,12273,2017-09-01,balanced,2,500,3.6136502030497106,30,100
1013663,12274,2018-02-01,hard,7,1000,5.837899552487931,90,100
724322,12275,2018-06-01,balanced,7,200,7.429198304366906,12,40
2898322,12276,2018-01-01,balanced,8,600,0.4829386151742205,36,120
2063709,12277,2018-01-01,balanced,4,700,2.7097852895301893,42,140
2061537,12278,2017-01-01,balanced,0,500,0.6364621540639208,30,100
261405,12279,2018-02-01,soft,3,500,4.126552611056441,15,150
296300,12280,2018-04-01,soft,2,700,2.3260418731438866,21,210
599761,12281,2017-02-01,hard,1,600,5.101147196159463,54,60
2484107,12282,2018-03-01,balanced,4,900,6.429979648907506,54,180
2917813,12283,2017-02-01,hard,4,400,1.3015491974337017,36,40
2406899,12284,2017-12-01,soft,6,500,10.633001265383898,15,150
2531650,12285,2017-03-01,soft,4,400,1.6313289137284797,12,120
1129834,12286,2017-06-01,balanced,2,700,4.992139693004911,42,140
1431806,12287,2018-01-01,balanced,6,500,1.750662038623138,30,100
1390896,12288,2017-04-01,soft,6,700,9.560436597100335,21,210
2652268,12289,2017-08-01,balanced,3,700,0.6811126468296906,42,140
2467090,12290,2017-07-01,hard,4,300,5.496008484332734,27,30
2917979,12291,2018-05-01,balanced,5,100,0.814833715743443,6,20
1433092,12292,2018-01-01,balanced,3,600,2.3832132686289786,36,120
123024,12293,2018-04-01,hard,5,100,19.283091880482136,9,10
1963491,12294,2017-04-01,soft,3,600,4.052742995594321,18,180
1153283,12295,2018-01-01,hard,2,300,1.6869184908093628,27,30
1271161,12296,2017-12-01,balanced,9,500,2.885043257849339,30,100
111571,12297,2017-06-01,balanced,5,400,0.5642152809027114,24,80
989521,12298,2017-08-01,hard,4,700,6.862281057601643,63,70
2834668,12299,2018-01-01,balanced,4,400,3.2617970042655506,24,80
2708657,12300,2018-06-01,soft,2,500,5.594693613090537,15,150
1323817,12301,2017-01-01,balanced,3,300,3.060016308270877,18,60
2181310,12302,2018-05-01,balanced,2,200,2.266948604633762,12,40
1198832,12303,2018-03-01,soft,1,700,0.7356534099571147,21,210
464053,12304,2018-06-01,soft,3,500,3.4775674739204656,15,150
2087559,12305,2017-11-01,balanced,0,600,21.54318717945177,36,120
2089404,12306,2017-05-01,balanced,4,400,3.2655961045271433,24,80
1423819,12307,2017-03-01,balanced,4,700,1.762439001963192,42,140
2796666,12308,2017-11-01,hard,3,500,0.42273034689407146,45,50
311778,12309,2017-08-01,balanced,3,500,10.667892929381296,30,100
2618464,12310,2017-03-01,balanced,1,500,23.46025473897371,30,100
2219550,12311,2017-09-01,balanced,4,400,1.2605567594771487,24,80
2058894,12312,2018-03-01,balanced,7,400,0.9166615619006206,24,80
948147,12313,2017-10-01,balanced,1,700,0.8810685694701214,42,140
1365561,12314,2017-03-01,balanced,4,1100,5.425670459144275,66,220
1051602,12315,2018-02-01,balanced,6,400,1.6371492695463643,24,80
657005,12316,2017-07-01,balanced,1,600,6.398399277608292,36,120
356462,12317,2017-02-01,hard,4,300,0.9915454737918895,27,30
1795751,12318,2017-07-01,soft,2,600,0.7050612794826717,18,180
322106,12319,2018-06-01,balanced,8,800,18.694630542221667,48,160
1015466,12320,2017-09-01,hard,6,700,3.726141938886601,63,70
1800718,12321,2017-02-01,balanced,2,700,15.446482389592811,42,140
178495,12322,2017-03-01,soft,4,900,0.8234863298706341,27,270
2424788,12323,2017-01-01,balanced,4,300,2.480234520994881,18,60
1771671,12324,2017-10-01,hard,8,400,2.941251507362576,36,40
1319324,12325,2018-06-01,balanced,2,400,2.2118066478987717,24,80
1007877,12326,2017-01-01,balanced,1,500,1.8281011117952828,30,100
2876539,12327,2018-05-01,balanced,7,800,0.5083465869555539,48,160
2829768,12328,2017-11-01,balanced,2,600,4.746124142290648,36,120
43206,12329,2017-10-01,balanced,2,500,4.32369698387068,30,100
2312242,12330,2017-01-01,balanced,5,400,0.7660402063256766,24,80
2788008,12331,2017-06-01,hard,6,400,6.1135831729795616,36,40
2818113,12332,2017-02-01,hard,3,300,0.9056132083393429,27,30
2062953,12333,2017-01-01,soft,6,500,4.597145289218635,15,150
1167873,12334,2018-03-01,hard,4,500,5.784845280086371,45,50
743812,12335,2017-08-01,soft,7,500,3.9244788951184377,15,150
565808,12336,2018-06-01,hard,5,500,5.362530733691948,45,50
1038198,12337,2017-01-01,balanced,3,1100,4.417956796836186,66,220
556972,12338,2017-12-01,balanced,3,300,3.0356654834262464,18,60
1154717,12339,2017-06-01,balanced,5,200,6.521285289596854,12,40
2436190,12340,2017-09-01,soft,4,500,12.85101939035873,15,150
2995322,12341,2017-02-01,balanced,2,400,1.9765974521127905,24,80
2118016,12342,2017-01-01,soft,2,400,0.5163698119016149,12,120
737096,12343,2018-03-01,balanced,5,300,1.3464563363900668,18,60
352172,12344,2017-02-01,balanced,3,600,3.96314173724611,36,120
1705962,12345,2017-03-01,soft,3,400,0.2024420361617026,12,120
523075,12346,2018-03-01,soft,5,600,0.689387174171248,18,180
2715583,12347,2018-06-01,balanced,7,1000,3.2941803154648146,60,200
2585719,12348,2018-02-01,balanced,3,500,0.9973005875389543,30,100
1847186,12349,2017-07-01,balanced,2,600,7.465948169454973,36,120
231676,12350,2017-03-01,balanced,1,400,9.283161852780887,24,80
14759,12351,2017-10-01,hard,2,500,2.0145994658332826,45,50
2057163,12352,2018-01-01,balanced,4,1000,5.868426629784765,60,200
987026,12353,2018-06-01,hard,2,900,27.220018013182465,81,90
2720756,12354,2017-07-01,soft,8,400,10.26496474558114,12,120
1696373,12355,2017-06-01,hard,6,400,5.283429746382876,36,40
2255577,12356,2017-09-01,balanced,1,600,0.4597483224391813,36,120
2438349,12357,2017-10-01,soft,5,500,0.5514292898629166,15,150
313574,12358,2017-04-01,soft,5,200,1.7957275290399608,6,60
1428489,12359,2017-11-01,hard,2,600,3.475397484548512,54,60
165253,12360,2018-05-01,balanced,4,300,20.14362484172029,18,60
922741,12361,2017-05-01,balanced,3,200,5.701008177098417,12,40
1346984,12362,2017-10-01,balanced,5,700,0.5313548641792643,42,140
62405,12363,2018-03-01,balanced,7,700,8.593279789696604,42,140
2827085,12364,2018-02-01,soft,2,600,1.2816566787934685,18,180
1591052,12365,2017-05-01,hard,4,1000,1.4261271523343424,90,100
1348208,12366,2017-04-01,balanced,2,400,49.97387308321871,24,80
1055750,12367,2017-07-01,hard,3,500,5.541327661110552,45,50
2739041,12368,2017-02-01,balanced,5,400,14.929302361336427,24,80
1087043,12369,2017-12-01,balanced,3,400,0.787232314633954,24,80
424034,12370,2018-05-01,balanced,5,500,2.620546110013266,30,100
2631110,12371,2017-08-01,soft,3,500,16.418628199333167,15,150
2901297,12372,2017-03-01,balanced,5,200,2.4241613637395627,12,40
1380423,12373,2017-11-01,soft,1,400,4.544489338515348,12,120
1332830,12374,2017-01-01,hard,5,400,0.7250059808827763,36,40
763715,12375,2017-06-01,balanced,4,300,0.921520453827306,18,60
1327707,12376,2017-08-01,hard,2,400,1.3508628132636735,36,40
2114341,12377,2018-05-01,balanced,4,700,6.4786152050678565,42,140
2409403,12378,2018-01-01,balanced,1,200,4.336592289367192,12,40
170825,12379,2017-08-01,soft,5,200,1.060127812963047,6,60
1388607,12380,2018-03-01,soft,3,800,5.219725958475294,24,240
1038501,12381,2018-01-01,hard,2,600,13.08551798171931,54,60
1439516,12382,2017-06-01,hard,2,500,11.95227658749127,45,50
961544,12383,2018-01-01,balanced,3,400,1.3482702993931457,24,80
155294,12384,2017-10-01,balanced,2,300,1.0817293982156946,18,60
2485048,12385,2017-03-01,soft,2,900,7.970993971484809,27,270
1294078,12386,2018-03-01,balanced,0,500,7.56716220876256,30,100
1640596,12387,2018-03-01,balanced,3,300,1.2978067449982824,18,60
1992753,12388,2017-06-01,soft,5,500,1.143166350043015,15,150
2005038,12389,2017-12-01,balanced,2,900,0.9190567869009787,54,180
275473,12390,2018-01-01,hard,3,400,5.22119230644482,36,40
2164155,12391,2017-05-01,balanced,3,100,2.9144183749107895,6,20
2897533,12392,2018-03-01,soft,2,200,0.5130802658881788,6,60
2654909,12393,2017-08-01,balanced,3,100,5.4483037883402226,6,20
206978,12394,2017-02-01,balanced,5,300,3.0269239082471473,18,60
1166243,12395,2017-07-01,balanced,3,400,0.321073963643445,24,80
607821,12396,2017-12-01,balanced,6,600,6.198462010942316,36,120
971484,12397,2017-09-01,balanced,6,100,2.201045273173422,6,20
2765028,12398,2017-07-01,balanced,3,700,1.383100448951049,42,140
1767546,12399,2018-03-01,balanced,5,300,2.231178885330677,18,60
2661934,12400,2018-04-01,balanced,2,600,1.135501978862516,36,120
2268289,12401,2017-08-01,balanced,6,700,2.7719621401393417,42,140
1447208,12402,2017-08-01,soft,3,300,17.696823212685544,9,90
1619302,12403,2018-02-01,balanced,2,700,2.4771960981437178,42,140
1279888,12404,2017-10-01,hard,9,600,0.35227463174278006,54,60
2833351,12405,2017-04-01,balanced,3,300,8.091292925937434,18,60
679923,12406,2018-01-01,soft,6,600,14.775747271160935,18,180
2070331,12407,2017-07-01,soft,7,200,2.1363433119956277,6,60
917714,12408,2017-10-01,soft,2,900,10.235455210609336,27,270
1769244,12409,2018-06-01,hard,4,400,1.3132371589754284,36,40
2834562,12410,2018-04-01,soft,5,300,10.087872308935937,9,90
2797209,12411,2017-04-01,hard,3,100,5.860687215115826,9,10
2678936,12412,2017-04-01,balanced,3,600,2.836075243582171,36,120
1990135,12413,2017-12-01,hard,3,600,3.1413892335557234,54,60
824863,12414,2017-02-01,hard,7,500,12.086584159354375,45,50
2612024,12415,2018-01-01,balanced,4,700,1.0334674158397568,42,140
414908,12416,2018-06-01,balanced,2,200,3.4842911159506396,12,40
791010,12417,2017-03-01,balanced,4,600,0.609385488499818,36,120
2967640,12418,2017-09-01,balanced,4,400,4.305773814174658,24,80
2047834,12419,2018-02-01,hard,3,900,15.39847473379121,81,90
603457,12420,2018-05-01,balanced,8,700,2.934602296001758,42,140
1483267,12421,2018-05-01,balanced,2,700,6.753687528017113,42,140
122247,12422,2017-04-01,balanced,5,1100,1.213907664504832,66,220
1507208,12423,2017-03-01,balanced,4,300,14.34995553409749,18,60
1429225,12424,2017-01-01,balanced,3,100,3.2497483196979577,6,20
1086554,12425,2018-04-01,balanced,6,500,1.7063901704635565,30,100
1105470,12426,2018-03-01,hard,2,400,0.45624072569882507,36,40
969202,12427,2018-06-01,balanced,5,800,0.609711386174393,48,160
1886367,12428,2018-02-01,balanced,4,800,2.407029696190775,48,160
1949780,12429,2017-07-01,balanced,10,700,3.0989704383602814,42,140
2258200,12430,2018-01-01,hard,3,800,7.496343910613007,72,80
1887465,12431,2017-06-01,hard,2,400,1.3624907943845068,36,40
1887102,12432,2018-03-01,soft,5,200,1.904942008956647,6,60
2864706,12433,2017-08-01,hard,4,600,3.2174079361127763,54,60
2978230,12434,2017-04-01,soft,3,400,0.5374683574457872,12,120
1018595,12435,2017-08-01,balanced,3,1200,1.7767764839346956,72,240
462585,12436,2018-06-01,hard,6,1100,3.52940315715925,99,110
2232435,12437,2017-08-01,balanced,7,600,1.232633930064228,36,120
925272,12438,2018-04-01,hard,4,500,0.7122007922123431,45,50
1942391,12439,2018-01-01,balanced,5,500,0.49210554637633475,30,100
577930,12440,2017-08-01,soft,5,100,3.445143613544513,3,30
1658928,12441,2018-01-01,hard,3,700,2.504429388351289,63,70
808387,12442,2018-03-01,soft,8,200,1.544011445038332,6,60
887601,12443,2017-06-01,balanced,3,600,1.5519286299948112,36,120
2403523,12444,2017-10-01,soft,6,400,15.981881042929839,12,120
1968941,12445,2018-03-01,balanced,3,600,0.32435292779041835,36,120
1082735,12446,2017-01-01,balanced,5,400,3.3793245195420067,24,80
1906030,12447,2017-04-01,balanced,5,600,2.7041730844794243,36,120
1837658,12448,2018-05-01,balanced,4,700,10.170762099762516,42,140
1609705,12449,2017-07-01,balanced,3,500,3.791824196916626,30,100
2025726,12450,2017-01-01,soft,3,200,1.9764833470667165,6,60
726709,12451,2018-01-01,balanced,4,400,5.573346074567085,24,80
2070267,12452,2017-02-01,hard,3,100,4.250446120843779,9,10
1904497,12453,2017-10-01,soft,5,100,14.98669352749721,3,30
433995,12454,2018-03-01,soft,7,500,1.030085122121671,15,150
1742452,12455,2018-02-01,soft,4,600,4.866664622215979,18,180
674863,12456,2017-09-01,balanced,2,700,5.16293162138207,42,140
430745,12457,2017-03-01,hard,6,400,1.961174594535621,36,40
417262,12458,2018-01-01,balanced,3,700,3.035778365846078,42,140
1951235,12459,2017-05-01,soft,3,400,9.113206635085225,12,120
2899381,12460,2018-03-01,soft,2,300,3.1181369656855105,9,90
1887505,12461,2017-01-01,balanced,5,500,2.432487894197043,30,100
1094755,12462,2017-03-01,soft,1,500,1.059125634221192,15,150
77462,12463,2017-08-01,balanced,4,300,7.3568166219921896,18,60
29797,12464,2017-01-01,balanced,6,400,6.935463295861835,24,80
551730,12465,2017-12-01,hard,6,500,1.4471776618534373,45,50
857033,12466,2017-09-01,soft,3,800,1.322966895949225,24,240
2306612,12467,2017-02-01,soft,5,700,3.806228783754793,21,210
1255216,12468,2017-11-01,hard,3,100,5.004615784580191,9,10
1992601,12469,2018-05-01,hard,3,200,0.18588773402913517,18,20
11687,12470,2018-01-01,balanced,1,600,2.1146764019178526,36,120
515269,12471,2017-02-01,balanced,2,400,2.091083161854158,24,80
2165171,12472,2018-03-01,balanced,4,400,4.782229996482145,24,80
2283658,12473,2018-02-01,soft,5,600,2.1349548607884445,18,180
1374697,12474,2017-05-01,hard,5,400,5.161956152462189,36,40
305189,12475,2017-10-01,soft,2,600,1.7865258147678342,18,180
1285251,12476,2018-04-01,balanced,1,200,2.1597399080241826,12,40
751625,12477,2017-11-01,soft,6,100,3.250749568176753,3,30
1276429,12478,2018-06-01,balanced,6,500,1.895060119073446,30,100
780841,12479,2017-05-01,balanced,2,700,1.358857943682179,42,140
2477349,12480,2018-05-01,balanced,4,400,5.885828020838446,24,80
2745364,12481,2017-09-01,balanced,6,600,0.6504218238159406,36,120
2879551,12482,2017-10-01,balanced,7,500,0.320450351604377,30,100
1632984,12483,2017-11-01,balanced,4,600,13.655253351213558,36,120
1573682,12484,2018-05-01,balanced,5,600,2.5876416886884117,36,120
668171,12485,2017-08-01,hard,3,600,2.340718457324173,54,60
574795,12486,2017-03-01,balanced,0,500,0.6756686027176979,30,100
2281671,12487,2017-11-01,balanced,2,600,1.5888079698023094,36,120
1084064,12488,2017-01-01,balanced,6,400,7.3902520839692425,24,80
1390387,12489,2017-02-01,hard,5,600,0.820878889483037,54,60
1789123,12490,2018-04-01,soft,1,200,0.35647681263956266,6,60
1724842,12491,2017-12-01,hard,3,800,10.454720217369452,72,80
740697,12492,2017-06-01,hard,1,400,1.2041954204130279,36,40
2136751,12493,2017-08-01,balanced,3,200,0.5392536030395224,12,40
317507,12494,2017-04-01,balanced,3,500,3.881738336182228,30,100
861734,12495,2017-07-01,hard,2,900,7.805240376513877,81,90
439080,12496,2017-07-01,hard,7,100,1.1437122865472291,9,10
2089284,12497,2018-04-01,balanced,7,500,0.13681555950322097,30,100
884121,12498,2018-05-01,balanced,4,100,0.8555799663654097,6,20
686288,12499,2017-02-01,soft,3,200,0.7532704223172383,6,60
2294902,12500,2017-11-01,hard,5,600,3.342319034414666,54,60
1155832,12501,2018-01-01,balanced,4,500,3.1714914568954153,30,100
1853166,12502,2018-04-01,soft,5,600,4.098893153833103,18,180
2439037,12503,2017-08-01,hard,2,400,0.6256090409148974,36,40
1582722,12504,2017-05-01,balanced,6,700,0.44651318394202627,42,140
1225422,12505,2017-12-01,balanced,4,200,3.3888135220388973,12,40
8187,12506,2017-08-01,hard,6,500,1.6385214118113338,45,50
1236984,12507,2017-12-01,soft,3,600,0.7589032513139787,18,180
2202162,12508,2018-03-01,balanced,5,400,1.69727345248614,24,80
2477971,12509,2018-05-01,soft,8,800,15.125662563337247,24,240
1169732,12510,2017-05-01,hard,4,200,1.2446136273559356,18,20
854435,12511,2018-05-01,hard,11,600,2.5387627273671125,54,60
2261987,12512,2018-02-01,balanced,4,600,4.499399512212082,36,120
11009,12513,2018-01-01,hard,7,600,0.7965574575475822,54,60
1818584,12514,2018-06-01,soft,6,300,3.330435336684525,9,90
880088,12515,2017-07-01,balanced,1,300,1.7286376377158412,18,60
600044,12516,2017-11-01,soft,4,300,4.770854747173224,9,90
817437,12517,2017-05-01,balanced,3,600,5.224982437225345,36,120
536952,12518,2018-05-01,soft,3,600,1.4792945592814135,18,180
602885,12519,2018-04-01,balanced,5,600,0.8234810889179055,36,120
2919552,12520,2018-03-01,balanced,8,400,2.5342884260490606,24,80
1857695,12521,2018-03-01,balanced,8,500,1.0833970444102479,30,100
2200540,12522,2018-01-01,balanced,3,400,3.789159991755284,24,80
2661264,12523,2017-03-01,balanced,1,600,2.108022633444354,36,120
252450,12524,2017-01-01,soft,3,600,8.463241453626907,18,180
2449087,12525,2017-07-01,balanced,4,600,0.9300357337954841,36,120
352410,12526,2018-05-01,balanced,5,100,1.0346064916456352,6,20
2117900,12527,2017-03-01,balanced,4,600,4.218725800716982,36,120
1704716,12528,2017-02-01,balanced,5,300,0.8181489129668279,18,60
554588,12529,2017-04-01,hard,5,700,3.361942312959803,63,70
2001634,12530,2017-06-01,soft,4,500,0.8715070848674137,15,150
2055868,12531,2017-09-01,balanced,4,700,9.270559145741407,42,140
2597750,12532,2018-06-01,balanced,5,800,1.5338308063734651,48,160
916999,12533,2018-05-01,hard,4,400,0.7049612066903556,36,40
1210113,12534,2017-07-01,hard,3,600,1.9263271154846384,54,60
1164589,12535,2017-06-01,hard,2,300,7.101514388864857,27,30
2770771,12536,2017-03-01,balanced,5,300,2.4783201173202194,18,60
552139,12537,2017-06-01,balanced,3,800,4.7305890526747865,48,160
2952542,12538,2018-03-01,hard,3,400,1.8345603161876871,36,40
2157565,12539,2018-02-01,soft,3,800,1.446178745151363,24,240
2412140,12540,2017-10-01,balanced,2,700,3.6289428601410627,42,140
2348356,12541,2017-05-01,balanced,6,600,4.322175509177068,36,120
869071,12542,2017-12-01,balanced,5,600,0.18189444596091484,36,120
2497259,12543,2017-10-01,balanced,2,800,4.915840747660691,48,160
2882434,12544,2018-02-01,balanced,4,600,6.525280500142216,36,120
2446471,12545,2017-04-01,balanced,6,500,1.8615410058573565,30,100
1462194,12546,2017-05-01,hard,4,500,2.271422727622807,45,50
2416291,12547,2018-01-01,balanced,4,400,2.8962001129117696,24,80
1405176,12548,2018-03-01,soft,5,300,2.1829899475845918,9,90
977620,12549,2018-06-01,hard,1,500,1.4155467785642735,45,50
2886918,12550,2018-01-01,hard,3,300,1.275152303576226,27,30
2982706,12551,2017-12-01,soft,5,600,4.254725712974081,18,180
1092091,12552,2018-01-01,soft,5,200,4.497492409566595,6,60
211734,12553,2017-07-01,hard,4,200,1.050008793668331,18,20
1506611,12554,2017-10-01,hard,1,400,1.8834908586761883,36,40
288905,12555,2017-02-01,soft,2,500,5.8964755584548945,15,150
627952,12556,2017-12-01,soft,4,500,7.2013879328138275,15,150
845904,12557,2018-05-01,balanced,7,400,5.6438655616931515,24,80
1265980,12558,2017-04-01,hard,3,300,9.18621232464739,27,30
2946390,12559,2017-07-01,hard,5,600,17.672162247788872,54,60
50952,12560,2017-08-01,hard,2,300,1.9818233219579806,27,30
454750,12561,2017-05-01,balanced,4,500,1.6921469733053642,30,100
214328,12562,2017-06-01,soft,7,600,1.635626283377372,18,180
1240870,12563,2017-09-01,hard,3,300,6.171927830916472,27,30
2415960,12564,2017-11-01,balanced,6,200,2.8214876342002535,12,40
934277,12565,2018-03-01,balanced,4,300,1.6716799416991255,18,60
1691268,12566,2017-02-01,soft,5,1200,6.72509664776181,36,360
1921399,12567,2018-03-01,hard,6,300,0.710051794188442,27,30
796103,12568,2018-01-01,balanced,3,700,1.8156492013111474,42,140
1630071,12569,2017-06-01,hard,0,400,6.875455440273526,36,40
1795685,12570,2017-05-01,balanced,2,900,2.5168534854065756,54,180
2365522,12571,2018-01-01,soft,2,600,1.6868716348291295,18,180
463243,12572,2017-05-01,hard,7,600,4.8124994447586715,54,60
2392996,12573,2017-12-01,hard,1,1300,0.4455492012200463,117,130
1284665,12574,2017-08-01,soft,2,600,1.2144741511310637,18,180
1002761,12575,2017-01-01,balanced,8,600,4.693511188735179,36,120
2586052,12576,2018-03-01,soft,4,400,0.4670604130186792,12,120
1302671,12577,2017-06-01,hard,0,400,0.8593382647743145,36,40
2779537,12578,2017-03-01,balanced,1,700,3.1252794751528032,42,140
2362887,12579,2017-05-01,hard,3,800,1.023225262973579,72,80
283751,12580,2017-04-01,balanced,3,700,1.638132177269101,42,140
181471,12581,2017-10-01,balanced,3,700,0.8211827699869385,42,140
1218167,12582,2017-04-01,soft,5,200,1.3566188113240465,6,60
2580571,12583,2017-08-01,hard,8,200,4.198674625980645,18,20
1529281,12584,2017-04-01,hard,2,400,2.0602226753244057,36,40
511482,12585,2018-03-01,hard,2,600,1.206631537137953,54,60
126971,12586,2017-07-01,hard,4,700,10.021109755021664,63,70
2052246,12587,2018-01-01,soft,4,300,9.882130456845045,9,90
2341692,12588,2017-12-01,soft,4,700,1.864096609340325,21,210
1989489,12589,2018-02-01,balanced,2,200,7.024582525684967,12,40
2230933,12590,2018-05-01,soft,2,100,3.858641261917639,3,30
1943318,12591,2017-11-01,balanced,2,700,3.5927835404863395,42,140
167362,12592,2017-01-01,soft,4,700,2.703721983325451,21,210
846010,12593,2017-08-01,balanced,3,800,0.6893732482384252,48,160
940139,12594,2017-11-01,hard,3,600,3.944450935704166,54,60
2611514,12595,2017-04-01,balanced,2,400,0.8612130325083953,24,80
127463,12596,2017-10-01,balanced,8,600,0.3520173917041324,36,120
2712784,12597,2017-06-01,balanced,3,200,7.183350216793186,12,40
2297149,12598,2017-12-01,balanced,4,700,4.263583035008383,42,140
2853768,12599,2017-03-01,balanced,3,600,4.411610379583317,36,120
1785447,12600,2018-01-01,balanced,2,700,4.889277363125364,42,140
1257744,12601,2017-01-01,hard,5,800,4.811125183872752,72,80
763602,12602,2017-08-01,balanced,4,300,1.1673316782016157,18,60
2009464,12603,2017-01-01,soft,6,300,0.7991562088079597,9,90
89832,12604,2017-10-01,balanced,3,300,0.6353838846991977,18,60
2637069,12605,2017-08-01,balanced,2,300,0.6947074081682401,18,60
370180,12606,2017-02-01,balanced,9,400,3.572295049917027,24,80
651875,12607,2018-01-01,soft,2,600,9.710708385894895,18,180
2206712,12608,2017-05-01,soft,4,500,1.9330837124149673,15,150
1988441,12609,2018-06-01,soft,9,300,3.134184074293051,9,90
1423771,12610,2017-10-01,balanced,5,400,2.804833986203094,24,80
570418,12611,2017-06-01,hard,4,500,3.4037120995212984,45,50
40021,12612,2017-08-01,balanced,3,600,1.9080476380158786,36,120
175510,12613,2017-04-01,balanced,4,100,3.036275073105404,6,20
477023,12614,2018-02-01,balanced,4,400,4.300124742380747,24,80
505846,12615,2017-05-01,hard,6,800,3.334863800215611,72,80
2240939,12616,2017-01-01,balanced,1,700,5.66074561423237,42,140
