sub_id,start_date,end_date
1726968,2018-08-01,2018-08-01
1266861,2019-01-01,2019-02-01
1623562,2018-11-01,2018-12-01
1306046,2017-11-01,2018-01-01
11422,2018-04-01,2018-04-01
2475682,2018-11-01,2019-01-01
2748007,2018-08-01,2018-10-01
1416334,2018-10-01,2018-11-01
1364141,2018-09-01,2018-09-01
452764,2018-04-01,2018-04-01
1336607,2018-05-01,2018-06-01
1966235,2018-04-01,2018-05-01
2300867,2018-08-01,2018-09-01
2392681,2018-08-01,2018-09-01
999608,2018-08-01,2018-08-01
2198005,2018-07-01,2018-08-01
1949985,2018-11-01,2018-11-01
2815992,2018-05-01,2018-07-01
2318575,2018-04-01,2018-05-01
2604759,2018-06-01,2018-07-01
1770662,2018-05-01,2018-05-01
2756180,2018-09-01,2018-10-01
2755830,2018-06-01,2018-07-01
2809097,2018-01-01,2018-03-01
1836427,2018-10-01,2018-10-01
754942,2018-07-01,2018-08-01
1483956,2019-01-01,2019-01-01
1248580,2018-06-01,2018-07-01
2022292,2018-09-01,2018-09-01
2763238,2018-09-01,2018-09-01
1946902,2018-06-01,2018-06-01
1740558,2018-08-01,2018-10-01
1373783,2018-06-01,2018-07-01
1215614,2018-03-01,2018-03-01
308314,2018-10-01,2018-10-01
1539428,2018-09-01,2018-11-01
2041156,2018-08-01,2018-10-01
425462,2018-07-01,2018-07-01
2437507,2018-08-01,2018-08-01
1724918,2018-10-01,2018-12-01
423017,2018-03-01,2018-03-01
437547,2018-05-01,2018-07-01
288070,2018-05-01,2018-05-01
625078,2018-04-01,2018-05-01
896986,2018-03-01,2018-04-01
356286,2018-07-01,2018-09-01
2204340,2019-02-01,2019-03-01
1563986,2018-06-01,2018-08-01
152427,2018-02-01,2018-04-01
15314,2018-11-01,2019-01-01
1002056,2018-03-01,2018-03-01
2954382,2018-06-01,2018-06-01
1185947,2018-07-01,2018-07-01
2977395,2018-05-01,2018-06-01
2883224,2018-12-01,2019-02-01
2967352,2018-04-01,2018-06-01
944930,2018-04-01,2018-04-01
246519,2018-07-01,2018-07-01
2622646,2018-08-01,2018-08-01
873783,2018-05-01,2018-07-01
1716969,2018-05-01,2018-06-01
998045,2018-03-01,2018-04-01
2347648,2018-06-01,2018-08-01
2293774,2018-05-01,2018-06-01
1172232,2018-09-01,2018-11-01
1655173,2018-06-01,2018-07-01
1269638,2018-07-01,2018-09-01
963307,2018-07-01,2018-08-01
1402987,2018-09-01,2018-11-01
2002736,2018-08-01,2018-10-01
585026,2018-05-01,2018-07-01
1810350,2018-08-01,2018-09-01
965434,2018-04-01,2018-04-01
1415156,2018-08-01,2018-08-01
2273842,2018-04-01,2018-04-01
399817,2018-06-01,2018-08-01
419706,2018-03-01,2018-05-01
2285732,2018-06-01,2018-07-01
2449864,2019-01-01,2019-03-01
17183,2018-08-01,2018-10-01
2826114,2018-07-01,2018-07-01
2438915,2018-03-01,2018-04-01
26468,2018-05-01,2018-06-01
2343567,2018-03-01,2018-05-01
389774,2018-10-01,2018-10-01
1955320,2018-06-01,2018-08-01
8615,2018-01-01,2018-03-01
1536425,2018-12-01,2019-01-01
880524,2018-12-01,2018-12-01
123422,2018-07-01,2018-09-01
2523775,2018-08-01,2018-08-01
2519251,2018-07-01,2018-07-01
724730,2018-08-01,2018-08-01
266821,2018-04-01,2018-06-01
1657926,2018-08-01,2018-09-01
993598,2019-02-01,2019-02-01
2132466,2018-11-01,2019-01-01
2410090,2018-03-01,2018-05-01
1539842,2018-08-01,2018-10-01
1486115,2018-09-01,2018-11-01
1259760,2018-06-01,2018-06-01
2927721,2018-05-01,2018-07-01
987151,2018-11-01,2018-12-01
1272361,2018-01-01,2018-03-01
1111585,2018-07-01,2018-08-01
1737136,2018-02-01,2018-03-01
2300187,2018-04-01,2018-05-01
1872355,2018-07-01,2018-07-01
2444257,2019-01-01,2019-02-01
2743123,2018-05-01,2018-06-01
2858199,2018-11-01,2018-11-01
2927461,2018-08-01,2018-08-01
2431373,2018-07-01,2018-07-01
1910877,2018-05-01,2018-07-01
88393,2018-05-01,2018-05-01
1282891,2018-03-01,2018-03-01
492981,2018-09-01,2018-10-01
230310,2018-07-01,2018-08-01
147106,2018-06-01,2018-07-01
1753043,2018-08-01,2018-09-01
697392,2018-03-01,2018-03-01
2881029,2018-04-01,2018-04-01
1142484,2018-10-01,2018-12-01
2085204,2018-06-01,2018-06-01
1506889,2018-05-01,2018-06-01
2401514,2018-04-01,2018-06-01
401483,2019-01-01,2019-02-01
1936961,2018-10-01,2018-11-01
2696449,2018-07-01,2018-08-01
2519044,2018-04-01,2018-06-01
2859256,2018-07-01,2018-07-01
2736736,2018-08-01,2018-09-01
2422869,2018-08-01,2018-08-01
1988087,2018-03-01,2018-04-01
1825824,2018-10-01,2018-11-01
1926481,2018-06-01,2018-06-01
31812,2018-06-01,2018-07-01
2699926,2018-08-01,2018-08-01
1483695,2018-06-01,2018-07-01
92118,2018-07-01,2018-07-01
2497273,2018-07-01,2018-07-01
2209076,2018-08-01,2018-08-01
1031877,2018-09-01,2018-09-01
1700522,2018-02-01,2018-04-01
1928410,2018-06-01,2018-08-01
2698153,2018-09-01,2018-11-01
1917540,2018-08-01,2018-10-01
1435199,2018-04-01,2018-06-01
2549713,2018-04-01,2018-04-01
201528,2019-01-01,2019-02-01
1575986,2018-07-01,2018-07-01
1913219,2018-04-01,2018-06-01
904871,2018-04-01,2018-06-01
2105704,2018-08-01,2018-10-01
2156641,2018-08-01,2018-09-01
2826172,2018-02-01,2018-03-01
2869211,2018-08-01,2018-09-01
168529,2018-07-01,2018-07-01
961577,2018-02-01,2018-03-01
1904312,2018-08-01,2018-09-01
2419628,2018-06-01,2018-08-01
2054904,2018-08-01,2018-08-01
2094386,2018-07-01,2018-08-01
2609092,2018-04-01,2018-06-01
1100548,2018-06-01,2018-07-01
2542936,2018-05-01,2018-06-01
1910956,2018-08-01,2018-10-01
294183,2018-05-01,2018-07-01
2996174,2018-07-01,2018-08-01
1450887,2018-07-01,2018-09-01
440172,2018-04-01,2018-04-01
108546,2018-12-01,2019-01-01
2664501,2018-11-01,2018-12-01
1853055,2018-06-01,2018-06-01
1540595,2018-04-01,2018-06-01
1834946,2018-09-01,2018-11-01
70955,2018-10-01,2018-12-01
1626455,2018-07-01,2018-09-01
274286,2018-06-01,2018-08-01
1584885,2018-06-01,2018-07-01
117866,2018-03-01,2018-05-01
1678029,2018-04-01,2018-05-01
2759061,2018-09-01,2018-10-01
2108336,2018-01-01,2018-03-01
206094,2018-09-01,2018-11-01
1745787,2018-03-01,2018-05-01
2017734,2018-12-01,2019-01-01
1091099,2018-10-01,2018-11-01
54518,2018-12-01,2019-01-01
518823,2018-09-01,2018-10-01
1767175,2018-08-01,2018-09-01
2237769,2018-06-01,2018-07-01
2573273,2018-03-01,2018-03-01
1106006,2018-10-01,2018-12-01
1614813,2018-11-01,2019-01-01
2824188,2018-07-01,2018-08-01
451710,2018-09-01,2018-11-01
818466,2018-06-01,2018-06-01
2778705,2018-04-01,2018-06-01
1369914,2018-10-01,2018-12-01
2475518,2018-06-01,2018-08-01
353573,2018-07-01,2018-09-01
1151556,2018-12-01,2019-02-01
1025874,2017-12-01,2018-02-01
758826,2018-04-01,2018-04-01
1145639,2018-04-01,2018-05-01
973202,2018-03-01,2018-03-01
2292554,2018-06-01,2018-06-01
1091639,2018-06-01,2018-08-01
2158480,2018-05-01,2018-05-01
2326228,2018-10-01,2018-11-01
1740074,2018-07-01,2018-08-01
2735141,2018-05-01,2018-05-01
2330271,2018-09-01,2018-11-01
1552966,2019-01-01,2019-03-01
1526063,2018-03-01,2018-05-01
29296,2018-04-01,2018-06-01
1628451,2018-06-01,2018-07-01
1288526,2018-09-01,2018-11-01
375592,2018-06-01,2018-06-01
2051355,2018-08-01,2018-09-01
1275382,2018-06-01,2018-06-01
2540078,2018-06-01,2018-06-01
2248025,2018-10-01,2018-12-01
1107343,2018-01-01,2018-01-01
2680587,2018-10-01,2018-12-01
1265610,2018-11-01,2018-11-01
2827536,2018-05-01,2018-07-01
2630231,2018-09-01,2018-10-01
1041981,2018-11-01,2019-01-01
1531872,2018-09-01,2018-10-01
103968,2018-06-01,2018-06-01
1518953,2018-05-01,2018-05-01
1784863,2018-11-01,2018-12-01
2621892,2018-03-01,2018-03-01
1134186,2018-11-01,2018-12-01
2042592,2018-09-01,2018-11-01
2381742,2018-06-01,2018-08-01
762017,2018-08-01,2018-10-01
2617377,2018-09-01,2018-09-01
2748270,2018-12-01,2018-12-01
1721458,2018-03-01,2018-04-01
582319,2018-06-01,2018-07-01
904531,2018-06-01,2018-06-01
2771803,2018-10-01,2018-11-01
520157,2018-03-01,2018-03-01
760839,2018-08-01,2018-08-01
1037762,2018-09-01,2018-10-01
2459911,2018-02-01,2018-02-01
2269127,2018-04-01,2018-06-01
1125888,2018-06-01,2018-08-01
1163644,2018-10-01,2018-10-01
630408,2018-12-01,2019-02-01
861514,2018-03-01,2018-04-01
308347,2018-06-01,2018-08-01
2891741,2018-03-01,2018-05-01
2775465,2018-09-01,2018-11-01
23170,2018-11-01,2019-01-01
1059628,2018-05-01,2018-07-01
450326,2018-06-01,2018-08-01
1974881,2018-02-01,2018-03-01
236328,2018-08-01,2018-09-01
1996413,2018-11-01,2018-12-01
2712765,2018-04-01,2018-06-01
399774,2018-02-01,2018-02-01
1573918,2018-03-01,2018-03-01
743203,2018-07-01,2018-07-01
1490206,2018-06-01,2018-06-01
1828851,2018-06-01,2018-07-01
588676,2018-09-01,2018-09-01
2366313,2019-01-01,2019-03-01
2931526,2018-07-01,2018-08-01
965458,2018-05-01,2018-07-01
1782335,2018-03-01,2018-03-01
2785558,2018-08-01,2018-08-01
859101,2018-08-01,2018-08-01
1650382,2018-04-01,2018-06-01
734852,2018-09-01,2018-09-01
259609,2018-06-01,2018-07-01
2252422,2018-09-01,2018-09-01
742005,2018-07-01,2018-08-01
803947,2018-09-01,2018-11-01
1032783,2018-11-01,2018-12-01
599438,2018-05-01,2018-06-01
934764,2018-08-01,2018-08-01
2338001,2018-06-01,2018-07-01
2582655,2018-09-01,2018-10-01
1910926,2018-09-01,2018-10-01
1075440,2018-07-01,2018-07-01
2235269,2018-06-01,2018-06-01
2174829,2018-05-01,2018-06-01
302035,2018-03-01,2018-04-01
161536,2018-07-01,2018-07-01
184761,2018-06-01,2018-07-01
2483597,2018-02-01,2018-03-01
1645701,2018-04-01,2018-04-01
940888,2018-02-01,2018-04-01
2149451,2018-03-01,2018-03-01
2324957,2018-06-01,2018-08-01
288373,2018-07-01,2018-07-01
2749355,2018-12-01,2018-12-01
569220,2018-04-01,2018-05-01
1522702,2018-10-01,2018-12-01
2417825,2018-11-01,2018-12-01
1970004,2018-05-01,2018-06-01
1365218,2018-11-01,2018-12-01
1238111,2018-04-01,2018-05-01
2889946,2018-08-01,2018-08-01
87069,2018-02-01,2018-04-01
1011803,2018-04-01,2018-04-01
1553609,2018-06-01,2018-08-01
93486,2018-04-01,2018-06-01
1343817,2018-09-01,2018-10-01
83227,2018-09-01,2018-09-01
1941913,2019-03-01,2019-03-01
1600339,2018-04-01,2018-06-01
2356351,2018-09-01,2018-10-01
473128,2018-06-01,2018-06-01
2352364,2018-04-01,2018-06-01
1972659,2018-09-01,2018-10-01
2637946,2018-03-01,2018-04-01
673903,2018-03-01,2018-04-01
1608225,2018-05-01,2018-06-01
851397,2018-06-01,2018-07-01
63982,2018-08-01,2018-10-01
1373092,2018-10-01,2018-12-01
1482306,2018-08-01,2018-09-01
1740952,2018-04-01,2018-05-01
2694538,2018-07-01,2018-07-01
2683318,2018-09-01,2018-09-01
939145,2018-07-01,2018-07-01
2579010,2018-08-01,2018-08-01
2287515,2017-11-01,2017-11-01
1899324,2018-08-01,2018-10-01
251335,2018-09-01,2018-09-01
2866320,2018-05-01,2018-05-01
170760,2018-09-01,2018-11-01
1331851,2018-08-01,2018-09-01
2040416,2018-11-01,2019-01-01
1512772,2018-06-01,2018-07-01
242068,2018-04-01,2018-06-01
131753,2018-03-01,2018-05-01
1332363,2018-09-01,2018-09-01
1114768,2018-06-01,2018-07-01
2434480,2019-01-01,2019-03-01
824560,2018-10-01,2018-10-01
1318845,2018-04-01,2018-06-01
2914398,2018-03-01,2018-04-01
399665,2018-09-01,2018-09-01
311525,2018-04-01,2018-05-01
1365822,2019-01-01,2019-01-01
2480640,2018-07-01,2018-09-01
1226901,2018-07-01,2018-07-01
1409345,2018-12-01,2019-02-01
177739,2018-09-01,2018-11-01
1583308,2018-04-01,2018-06-01
1458222,2018-07-01,2018-07-01
585668,2018-04-01,2018-05-01
257925,2018-08-01,2018-10-01
1908837,2018-10-01,2018-11-01
2276140,2018-11-01,2018-12-01
2405061,2018-10-01,2018-11-01
1759521,2018-03-01,2018-03-01
53172,2018-02-01,2018-03-01
2075430,2018-09-01,2018-10-01
1526812,2018-08-01,2018-09-01
1567292,2018-04-01,2018-06-01
2351963,2018-08-01,2018-10-01
2892480,2018-09-01,2018-11-01
480352,2018-07-01,2018-07-01
820713,2018-06-01,2018-06-01
1439737,2018-06-01,2018-08-01
2172190,2018-06-01,2018-08-01
2546246,2018-07-01,2018-09-01
1767401,2018-04-01,2018-05-01
1353289,2018-08-01,2018-08-01
1086473,2018-07-01,2018-09-01
1966624,2018-06-01,2018-08-01
1595387,2018-10-01,2018-12-01
1236629,2018-04-01,2018-04-01
870756,2018-11-01,2019-01-01
1778106,2018-07-01,2018-08-01
915831,2018-05-01,2018-05-01
2005015,2018-10-01,2018-12-01
2962463,2018-07-01,2018-09-01
327602,2018-04-01,2018-05-01
2000432,2018-11-01,2019-01-01
1228576,2018-11-01,2018-11-01
1745663,2018-04-01,2018-05-01
214511,2018-10-01,2018-11-01
1122711,2018-04-01,2018-04-01
1570644,2018-05-01,2018-06-01
1232205,2018-10-01,2018-10-01
998999,2018-05-01,2018-05-01
385718,2018-11-01,2018-12-01
740242,2018-11-01,2019-01-01
2326384,2018-06-01,2018-07-01
686577,2018-08-01,2018-09-01
385794,2018-09-01,2018-11-01
2329444,2018-05-01,2018-07-01
921094,2018-10-01,2018-10-01
2636818,2018-08-01,2018-09-01
143583,2018-05-01,2018-05-01
1593074,2018-10-01,2018-10-01
1703836,2018-06-01,2018-08-01
323203,2018-11-01,2018-11-01
1046044,2018-07-01,2018-09-01
335103,2018-04-01,2018-05-01
19237,2018-09-01,2018-11-01
1998519,2019-01-01,2019-03-01
447332,2018-04-01,2018-04-01
1531442,2018-08-01,2018-09-01
2189961,2018-09-01,2018-10-01
82748,2018-07-01,2018-08-01
2067618,2018-08-01,2018-09-01
427619,2018-10-01,2018-11-01
1540822,2018-05-01,2018-07-01
1498811,2018-11-01,2019-01-01
2123741,2018-02-01,2018-03-01
1107525,2018-05-01,2018-06-01
669066,2018-05-01,2018-06-01
1208532,2018-07-01,2018-08-01
763977,2018-11-01,2019-01-01
1409174,2018-09-01,2018-11-01
699372,2018-09-01,2018-10-01
2850535,2018-08-01,2018-10-01
2657506,2018-10-01,2018-11-01
2643521,2018-08-01,2018-08-01
2761377,2018-10-01,2018-12-01
163891,2018-12-01,2019-02-01
1850047,2018-05-01,2018-05-01
2644705,2018-10-01,2018-11-01
2435865,2018-07-01,2018-09-01
821183,2018-04-01,2018-04-01
1298554,2018-07-01,2018-09-01
884589,2018-11-01,2018-12-01
465787,2018-08-01,2018-10-01
903522,2018-06-01,2018-08-01
1016402,2019-02-01,2019-04-01
736899,2018-06-01,2018-08-01
568644,2018-07-01,2018-08-01
2081413,2018-10-01,2018-11-01
2843808,2018-07-01,2018-08-01
1032104,2018-05-01,2018-07-01
1670972,2018-03-01,2018-05-01
1241835,2018-07-01,2018-08-01
2248003,2018-07-01,2018-07-01
1316052,2018-06-01,2018-07-01
2847900,2018-08-01,2018-09-01
1667642,2018-02-01,2018-03-01
1001012,2018-03-01,2018-04-01
847654,2018-08-01,2018-10-01
2351312,2018-08-01,2018-09-01
423745,2018-07-01,2018-07-01
903485,2018-05-01,2018-06-01
2932532,2018-07-01,2018-09-01
2443536,2018-10-01,2018-11-01
2809112,2018-03-01,2018-03-01
373729,2018-10-01,2018-11-01
202543,2018-05-01,2018-05-01
33009,2018-06-01,2018-08-01
2068112,2018-03-01,2018-05-01
2770054,2018-06-01,2018-08-01
393722,2018-01-01,2018-03-01
947172,2019-02-01,2019-03-01
2462419,2018-08-01,2018-10-01
2347035,2018-05-01,2018-07-01
31870,2018-07-01,2018-09-01
1372036,2018-03-01,2018-05-01
2922166,2018-09-01,2018-09-01
2237382,2018-09-01,2018-11-01
1033170,2018-09-01,2018-11-01
414845,2018-10-01,2018-10-01
1772078,2018-06-01,2018-07-01
2744586,2018-03-01,2018-04-01
1733119,2018-05-01,2018-07-01
499025,2018-08-01,2018-08-01
606899,2018-06-01,2018-06-01
1645518,2018-05-01,2018-07-01
44945,2018-09-01,2018-10-01
1956480,2018-09-01,2018-11-01
1529797,2018-07-01,2018-07-01
2844289,2018-11-01,2018-11-01
2111364,2018-06-01,2018-07-01
587635,2018-05-01,2018-05-01
876170,2018-12-01,2019-02-01
1357010,2019-01-01,2019-02-01
2146927,2018-11-01,2019-01-01
2294235,2018-09-01,2018-11-01
2852397,2018-01-01,2018-02-01
183215,2018-10-01,2018-12-01
1245715,2018-10-01,2018-11-01
2519564,2018-05-01,2018-06-01
498806,2018-07-01,2018-08-01
437662,2018-09-01,2018-11-01
73704,2018-02-01,2018-02-01
630641,2017-12-01,2018-02-01
432694,2018-02-01,2018-02-01
2243479,2018-06-01,2018-07-01
452755,2018-11-01,2018-11-01
2443531,2018-06-01,2018-07-01
2827125,2018-11-01,2018-11-01
2103166,2018-05-01,2018-06-01
51438,2018-05-01,2018-05-01
195216,2018-06-01,2018-07-01
1233894,2018-06-01,2018-08-01
480329,2018-09-01,2018-11-01
2295123,2018-06-01,2018-08-01
1316521,2018-08-01,2018-10-01
1176444,2018-06-01,2018-07-01
1296118,2018-04-01,2018-05-01
875638,2018-04-01,2018-05-01
2374800,2018-04-01,2018-05-01
604183,2018-07-01,2018-08-01
1100085,2018-07-01,2018-08-01
2780440,2018-06-01,2018-06-01
1141560,2019-01-01,2019-02-01
536218,2018-07-01,2018-07-01
600190,2018-08-01,2018-08-01
1303797,2018-09-01,2018-10-01
1975820,2018-09-01,2018-11-01
1910125,2018-12-01,2018-12-01
1283361,2018-03-01,2018-04-01
2901266,2018-06-01,2018-08-01
2086478,2018-07-01,2018-09-01
750767,2018-06-01,2018-07-01
1882159,2018-04-01,2018-05-01
1269034,2018-05-01,2018-06-01
1692771,2018-01-01,2018-03-01
889879,2019-02-01,2019-03-01
1293737,2018-12-01,2018-12-01
1930019,2018-01-01,2018-03-01
1177497,2018-09-01,2018-10-01
32276,2018-08-01,2018-09-01
2488158,2018-09-01,2018-09-01
2121672,2018-06-01,2018-06-01
583970,2018-08-01,2018-10-01
445002,2018-09-01,2018-11-01
2135857,2018-07-01,2018-07-01
922051,2018-07-01,2018-07-01
202421,2018-05-01,2018-05-01
2181796,2018-09-01,2018-11-01
2359992,2018-03-01,2018-04-01
1329777,2017-12-01,2017-12-01
2684952,2018-09-01,2018-11-01
1851591,2018-12-01,2018-12-01
513284,2018-04-01,2018-05-01
2687745,2018-05-01,2018-05-01
2040106,2018-10-01,2018-10-01
95211,2018-06-01,2018-08-01
1974672,2018-06-01,2018-07-01
2902088,2018-05-01,2018-05-01
200430,2018-12-01,2019-01-01
438448,2018-10-01,2018-11-01
416238,2018-09-01,2018-11-01
2120536,2018-08-01,2018-10-01
2075601,2018-04-01,2018-05-01
936154,2018-06-01,2018-08-01
50895,2018-02-01,2018-02-01
921986,2018-06-01,2018-08-01
2654877,2018-08-01,2018-09-01
859362,2018-09-01,2018-10-01
2479647,2018-05-01,2018-06-01
2258191,2018-09-01,2018-09-01
205632,2018-06-01,2018-06-01
670936,2018-09-01,2018-09-01
2623302,2018-07-01,2018-08-01
1653123,2018-11-01,2018-11-01
2067730,2018-09-01,2018-11-01
631666,2018-07-01,2018-08-01
2988717,2018-06-01,2018-08-01
724071,2018-07-01,2018-08-01
950121,2017-12-01,2018-02-01
636908,2018-09-01,2018-11-01
981954,2018-10-01,2018-12-01
832829,2018-05-01,2018-05-01
1844917,2018-05-01,2018-05-01
2819313,2018-06-01,2018-06-01
2633768,2018-05-01,2018-06-01
2374486,2018-03-01,2018-03-01
2013812,2018-07-01,2018-07-01
1184569,2018-07-01,2018-07-01
2816853,2018-05-01,2018-06-01
1602812,2018-06-01,2018-07-01
1074697,2018-04-01,2018-04-01
2881047,2018-03-01,2018-03-01
2674596,2018-07-01,2018-07-01
1694775,2018-09-01,2018-10-01
2611227,2018-08-01,2018-08-01
959015,2018-05-01,2018-06-01
2511139,2018-10-01,2018-12-01
2901185,2018-05-01,2018-05-01
2156637,2018-10-01,2018-11-01
460254,2018-03-01,2018-04-01
1633868,2018-10-01,2018-11-01
520927,2018-09-01,2018-10-01
816767,2018-03-01,2018-03-01
2663353,2018-02-01,2018-03-01
1312196,2018-05-01,2018-05-01
1456309,2017-12-01,2018-02-01
1536359,2018-07-01,2018-07-01
2477408,2018-08-01,2018-09-01
1980769,2018-05-01,2018-05-01
1106157,2019-02-01,2019-04-01
2698853,2018-03-01,2018-05-01
307768,2018-08-01,2018-09-01
1215459,2018-08-01,2018-09-01
2438564,2018-09-01,2018-10-01
2285755,2019-01-01,2019-02-01
650446,2018-06-01,2018-08-01
2201386,2018-09-01,2018-10-01
2476257,2018-10-01,2018-12-01
628304,2018-03-01,2018-05-01
1567226,2018-07-01,2018-07-01
220211,2018-07-01,2018-07-01
827180,2018-09-01,2018-11-01
2888980,2018-07-01,2018-09-01
1753929,2018-06-01,2018-08-01
615474,2018-05-01,2018-06-01
57778,2018-11-01,2018-11-01
186339,2018-07-01,2018-07-01
2988931,2018-06-01,2018-08-01
1290311,2018-08-01,2018-09-01
2607426,2018-09-01,2018-09-01
2322462,2018-07-01,2018-07-01
2059752,2018-05-01,2018-05-01
685632,2018-08-01,2018-10-01
2253992,2018-08-01,2018-09-01
2462368,2018-07-01,2018-08-01
1422014,2018-07-01,2018-07-01
1572961,2018-06-01,2018-07-01
2099617,2018-03-01,2018-05-01
1086762,2018-05-01,2018-05-01
2040838,2018-09-01,2018-11-01
2230366,2018-07-01,2018-07-01
2822133,2018-10-01,2018-11-01
1409381,2018-06-01,2018-06-01
533382,2018-05-01,2018-07-01
2358283,2018-04-01,2018-04-01
2676381,2018-04-01,2018-06-01
1991212,2018-06-01,2018-08-01
1227215,2018-08-01,2018-10-01
1304154,2018-07-01,2018-08-01
2773218,2018-07-01,2018-08-01
2728650,2018-04-01,2018-06-01
1038160,2018-03-01,2018-03-01
1967460,2018-05-01,2018-06-01
2981112,2018-01-01,2018-01-01
1182327,2018-08-01,2018-08-01
1829139,2018-01-01,2018-02-01
1503262,2018-12-01,2018-12-01
1447310,2018-07-01,2018-07-01
994883,2018-07-01,2018-08-01
127253,2018-10-01,2018-12-01
2903855,2018-09-01,2018-09-01
699203,2018-10-01,2018-12-01
408194,2018-02-01,2018-04-01
897512,2018-06-01,2018-07-01
1082111,2018-09-01,2018-11-01
1859142,2018-04-01,2018-05-01
2327301,2018-06-01,2018-08-01
1236688,2018-04-01,2018-04-01
2249341,2018-08-01,2018-09-01
1552399,2018-03-01,2018-04-01
1912931,2018-06-01,2018-08-01
69263,2018-06-01,2018-08-01
2101193,2018-07-01,2018-07-01
972672,2018-05-01,2018-05-01
2173273,2018-06-01,2018-06-01
2435727,2018-08-01,2018-09-01
2684418,2018-09-01,2018-11-01
2572606,2018-12-01,2018-12-01
1786666,2018-09-01,2018-09-01
2919721,2018-03-01,2018-03-01
1626222,2018-07-01,2018-08-01
2157705,2018-05-01,2018-05-01
929540,2018-07-01,2018-09-01
2122744,2018-03-01,2018-05-01
1523989,2018-04-01,2018-06-01
1981382,2018-07-01,2018-07-01
2814501,2018-04-01,2018-06-01
350890,2018-04-01,2018-05-01
533119,2018-07-01,2018-07-01
352853,2018-08-01,2018-10-01
2029967,2018-10-01,2018-12-01
1984786,2018-08-01,2018-09-01
910385,2018-12-01,2019-02-01
1127955,2018-05-01,2018-06-01
2782315,2018-11-01,2018-11-01
463969,2018-07-01,2018-07-01
2869530,2018-11-01,2019-01-01
1372147,2018-09-01,2018-09-01
327750,2018-04-01,2018-04-01
1591438,2018-04-01,2018-05-01
2013225,2018-08-01,2018-09-01
2622224,2018-12-01,2019-02-01
1899956,2018-05-01,2018-05-01
1947404,2018-07-01,2018-09-01
2234811,2018-10-01,2018-11-01
527887,2018-12-01,2019-02-01
1344604,2018-08-01,2018-08-01
1157520,2018-11-01,2018-11-01
680961,2019-01-01,2019-03-01
477588,2018-07-01,2018-08-01
352085,2018-07-01,2018-09-01
2532143,2018-08-01,2018-09-01
733774,2018-06-01,2018-07-01
1411596,2018-06-01,2018-08-01
2228681,2018-07-01,2018-09-01
2602176,2018-08-01,2018-09-01
1277007,2018-05-01,2018-05-01
240537,2018-10-01,2018-10-01
2807500,2018-07-01,2018-08-01
2655774,2018-05-01,2018-06-01
2424457,2018-08-01,2018-10-01
2053943,2018-08-01,2018-08-01
847575,2018-07-01,2018-09-01
2972700,2018-10-01,2018-10-01
1261687,2018-06-01,2018-07-01
1001779,2018-06-01,2018-07-01
430764,2018-09-01,2018-09-01
2148383,2018-09-01,2018-10-01
1865165,2019-01-01,2019-01-01
1091409,2018-05-01,2018-06-01
1259388,2018-09-01,2018-11-01
260160,2018-08-01,2018-09-01
1918392,2018-05-01,2018-05-01
10599,2018-04-01,2018-06-01
970003,2018-12-01,2019-01-01
1406208,2018-08-01,2018-09-01
1379097,2018-03-01,2018-05-01
253321,2018-01-01,2018-02-01
883820,2018-04-01,2018-04-01
660188,2018-08-01,2018-08-01
1084410,2018-12-01,2018-12-01
2520774,2018-06-01,2018-08-01
461399,2019-01-01,2019-02-01
2045125,2018-09-01,2018-11-01
2124943,2018-03-01,2018-04-01
420454,2018-04-01,2018-04-01
2167266,2019-01-01,2019-01-01
2715084,2018-07-01,2018-08-01
1598235,2019-03-01,2019-04-01
2434366,2018-05-01,2018-06-01
2448696,2018-07-01,2018-08-01
2732658,2018-05-01,2018-07-01
323586,2018-10-01,2018-10-01
2956190,2018-07-01,2018-09-01
78137,2018-04-01,2018-05-01
1064294,2018-10-01,2018-10-01
1452146,2018-03-01,2018-05-01
2750984,2018-08-01,2018-10-01
1496547,2018-05-01,2018-05-01
1606136,2018-07-01,2018-08-01
2252723,2018-07-01,2018-07-01
2847681,2018-09-01,2018-10-01
638038,2018-04-01,2018-05-01
1635048,2018-11-01,2018-11-01
2493403,2018-07-01,2018-09-01
589225,2018-03-01,2018-03-01
481178,2018-05-01,2018-05-01
2811930,2018-12-01,2019-01-01
1274616,2018-09-01,2018-09-01
2860284,2018-03-01,2018-05-01
300007,2018-08-01,2018-10-01
2925981,2018-05-01,2018-05-01
929047,2018-06-01,2018-07-01
2483077,2018-10-01,2018-10-01
2805273,2018-09-01,2018-11-01
2103642,2018-07-01,2018-07-01
1490986,2018-07-01,2018-07-01
966266,2018-12-01,2019-02-01
1345771,2018-08-01,2018-09-01
2810406,2018-07-01,2018-08-01
2695184,2018-02-01,2018-04-01
2687443,2018-07-01,2018-09-01
1075978,2018-04-01,2018-06-01
1066245,2018-10-01,2018-10-01
314778,2018-05-01,2018-06-01
25662,2018-06-01,2018-07-01
963087,2018-09-01,2018-09-01
1227390,2018-06-01,2018-07-01
896695,2019-01-01,2019-03-01
1479663,2018-09-01,2018-10-01
2655291,2018-05-01,2018-05-01
1819913,2018-02-01,2018-02-01
1553189,2018-07-01,2018-09-01
1000139,2018-03-01,2018-05-01
141725,2018-03-01,2018-04-01
935753,2018-03-01,2018-03-01
